
# --------------- EBHighEtaBad0 ---------------
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 200152 200490 -0.0024 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 200491 200991 -0.0015 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 200992 201201 -0.0016 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 201202 201624 -0.0029 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 201625 201707 -0.0024 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 201708 202059 -0.0021 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 202060 202204 -0.0024 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 202205 202332 -0.0033 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 202333 202972 -0.0033 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 202973 203002 -0.0003 0.0009
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 203003 203852 0.0012 0.0024
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 203853 204099 -0.0034 0.0008
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 204100 204562 -0.0042 0.0008
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 204563 205085 -0.0043 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 205086 205310 -0.0034 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 205311 205617 -0.004 0.0008
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 205618 205825 -0.0027 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 205826 206207 -0.0053 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 206208 206389 -0.0034 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 206390 206483 -0.0034 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 206484 206597 -0.0034 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 206598 206896 -0.0041 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 206897 207220 -0.0038 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 207221 207315 -0.0047 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 207316 207489 -0.0044 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 207490 207919 -0.0048 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 207920 208351 -0.0046 0.0007
EBHighEtaBad0 0 0 33 1 1.5 -999.00 0.94 208352 208686 -0.0052 0.0006
# --------------- EBHighEtaBad33 ---------------
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 190645 190781 0.0005 0.0015
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 190782 191042 -0.0031 0.0015
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 191043 191720 0.0016 0.0008
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 191721 193833 -0.0004 0.0008
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 193834 194116 0.0006 0.0008
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 194117 194427 0.0006 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 194428 194618 0.0002 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 194619 194789 -0.0001 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 194790 195111 -0.0012 0.0008
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 195112 195377 -0.0005 0.0008
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 195378 195398 0.0006 0.0008
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 195399 195657 -0.0012 0.0008
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 195658 195918 -0.0007 0.0008
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 195919 196198 0 0.0008
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 196199 196356 -0.0005 0.0008
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 196357 198115 0.0001 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 198116 198940 0.0003 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 198941 199317 0.0004 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 199318 199428 -0.0002 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 199429 199697 0 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 199698 199832 -0.001 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 199833 199960 0.0001 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 199961 200151 0.001 0.0008
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 200152 200490 -0.0005 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 200491 200991 0.0004 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 200992 201201 0.0003 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 201202 201624 -0.001 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 201625 201707 -0.0005 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 201708 202059 -0.0002 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 202060 202204 -0.0005 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 202205 202332 -0.0014 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 202333 202972 -0.0014 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 202973 203002 0.0016 0.0009
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 203003 203852 0.0031 0.0024
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 203853 204099 -0.0015 0.0008
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 204100 204562 -0.0023 0.0008
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 204563 205085 -0.0024 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 205086 205310 -0.0015 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 205311 205617 -0.0021 0.0008
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 205618 205825 -0.0008 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 205826 206207 -0.0034 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 206208 206389 -0.0015 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 206390 206483 -0.0015 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 206484 206597 -0.0015 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 206598 206896 -0.0022 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 206897 207220 -0.0019 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 207221 207315 -0.0028 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 207316 207489 -0.0025 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 207490 207919 -0.0029 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 207920 208351 -0.0027 0.0007
EBHighEtaBad33 0 33 39 1 1.5 -999.00 0.94 208352 208686 -0.0033 0.0006
# --------------- EBHighEtaBad39 ---------------
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 190645 190781 0.0031 0.0015
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 190782 191042 -0.0005 0.0015
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 191043 191720 0.0042 0.0008
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 191721 193833 0.0022 0.0008
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 193834 194116 0.0032 0.0008
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 194117 194427 0.0032 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 194428 194618 0.0028 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 194619 194789 0.0025 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 194790 195111 0.0014 0.0008
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 195112 195377 0.0021 0.0008
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 195378 195398 0.0032 0.0008
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 195399 195657 0.0014 0.0008
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 195658 195918 0.0019 0.0008
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 195919 196198 0.0026 0.0008
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 196199 196356 0.0021 0.0008
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 196357 198115 0.0027 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 198116 198940 0.0029 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 198941 199317 0.003 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 199318 199428 0.0024 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 199429 199697 0.0026 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 199698 199832 0.0016 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 199833 199960 0.0027 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 199961 200151 0.0036 0.0008
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 200152 200490 0.0021 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 200491 200991 0.003 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 200992 201201 0.0029 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 201202 201624 0.0016 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 201625 201707 0.0021 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 201708 202059 0.0024 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 202060 202204 0.0021 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 202205 202332 0.0012 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 202333 202972 0.0012 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 202973 203002 0.0042 0.0009
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 203003 203852 0.0057 0.0024
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 203853 204099 0.0011 0.0008
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 204100 204562 0.0003 0.0008
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 204563 205085 0.0002 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 205086 205310 0.0011 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 205311 205617 0.0005 0.0008
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 205618 205825 0.0018 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 205826 206207 -0.0008 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 206208 206389 0.0011 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 206390 206483 0.0011 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 206484 206597 0.0011 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 206598 206896 0.0004 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 206897 207220 0.0007 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 207221 207315 -0.0002 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 207316 207489 0.0001 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 207490 207919 -0.0003 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 207920 208351 -0.0001 0.0007
EBHighEtaBad39 0 39 45 1 1.5 -999.00 0.94 208352 208686 -0.0007 0.0006
# --------------- EBHighEtaBad45 ---------------
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 190645 190781 0.0069 0.0015
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 190782 191042 0.0033 0.0015
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 191043 191720 0.008 0.0008
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 191721 193833 0.006 0.0008
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 193834 194116 0.007 0.0008
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 194117 194427 0.007 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 194428 194618 0.0066 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 194619 194789 0.0063 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 194790 195111 0.0052 0.0008
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 195112 195377 0.0059 0.0008
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 195378 195398 0.007 0.0008
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 195399 195657 0.0052 0.0008
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 195658 195918 0.0057 0.0008
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 195919 196198 0.0064 0.0008
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 196199 196356 0.0059 0.0008
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 196357 198115 0.0065 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 198116 198940 0.0067 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 198941 199317 0.0068 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 199318 199428 0.0062 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 199429 199697 0.0064 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 199698 199832 0.0054 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 199833 199960 0.0065 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 199961 200151 0.0074 0.0008
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 200152 200490 0.0059 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 200491 200991 0.0068 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 200992 201201 0.0067 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 201202 201624 0.0054 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 201625 201707 0.0059 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 201708 202059 0.0062 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 202060 202204 0.0059 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 202205 202332 0.005 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 202333 202972 0.005 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 202973 203002 0.008 0.0009
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 203003 203852 0.0095 0.0024
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 203853 204099 0.0049 0.0008
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 204100 204562 0.0041 0.0008
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 204563 205085 0.004 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 205086 205310 0.0049 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 205311 205617 0.0043 0.0008
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 205618 205825 0.0056 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 205826 206207 0.003 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 206208 206389 0.0049 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 206390 206483 0.0049 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 206484 206597 0.0049 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 206598 206896 0.0042 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 206897 207220 0.0045 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 207221 207315 0.0036 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 207316 207489 0.0039 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 207490 207919 0.0035 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 207920 208351 0.0037 0.0007
EBHighEtaBad45 0 45 50 1 1.5 -999.00 0.94 208352 208686 0.0031 0.0006
# --------------- EBHighEtaBad50 ---------------
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 190645 190781 0.0075 0.0015
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 190782 191042 0.0039 0.0015
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 191043 191720 0.0086 0.0008
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 191721 193833 0.0066 0.0008
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 193834 194116 0.0076 0.0008
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 194117 194427 0.0076 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 194428 194618 0.0072 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 194619 194789 0.0069 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 194790 195111 0.0058 0.0008
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 195112 195377 0.0065 0.0008
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 195378 195398 0.0076 0.0008
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 195399 195657 0.0058 0.0008
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 195658 195918 0.0063 0.0008
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 195919 196198 0.007 0.0008
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 196199 196356 0.0065 0.0008
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 196357 198115 0.0071 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 198116 198940 0.0073 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 198941 199317 0.0074 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 199318 199428 0.0068 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 199429 199697 0.007 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 199698 199832 0.006 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 199833 199960 0.0071 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 199961 200151 0.008 0.0008
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 200152 200490 0.0065 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 200491 200991 0.0074 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 200992 201201 0.0073 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 201202 201624 0.006 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 201625 201707 0.0065 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 201708 202059 0.0068 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 202060 202204 0.0065 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 202205 202332 0.0056 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 202333 202972 0.0056 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 202973 203002 0.0086 0.0009
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 203003 203852 0.0101 0.0024
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 203853 204099 0.0055 0.0008
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 204100 204562 0.0047 0.0008
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 204563 205085 0.0046 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 205086 205310 0.0055 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 205311 205617 0.0049 0.0008
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 205618 205825 0.0062 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 205826 206207 0.0036 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 206208 206389 0.0055 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 206390 206483 0.0055 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 206484 206597 0.0055 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 206598 206896 0.0048 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 206897 207220 0.0051 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 207221 207315 0.0042 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 207316 207489 0.0045 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 207490 207919 0.0041 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 207920 208351 0.0043 0.0007
EBHighEtaBad50 0 50 58 1 1.5 -999.00 0.94 208352 208686 0.0037 0.0006
# --------------- EBHighEtaBad58 ---------------
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 190645 190781 0.0076 0.0015
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 190782 191042 0.004 0.0015
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 191043 191720 0.0087 0.0008
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 191721 193833 0.0067 0.0008
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 193834 194116 0.0077 0.0008
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 194117 194427 0.0077 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 194428 194618 0.0073 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 194619 194789 0.007 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 194790 195111 0.0059 0.0008
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 195112 195377 0.0066 0.0008
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 195378 195398 0.0077 0.0008
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 195399 195657 0.0059 0.0008
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 195658 195918 0.0064 0.0008
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 195919 196198 0.0071 0.0008
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 196199 196356 0.0066 0.0008
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 196357 198115 0.0072 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 198116 198940 0.0074 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 198941 199317 0.0075 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 199318 199428 0.0069 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 199429 199697 0.0071 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 199698 199832 0.0061 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 199833 199960 0.0072 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 199961 200151 0.0081 0.0008
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 200152 200490 0.0066 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 200491 200991 0.0075 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 200992 201201 0.0074 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 201202 201624 0.0061 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 201625 201707 0.0066 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 201708 202059 0.0069 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 202060 202204 0.0066 0.0007
EBHighEtaBad58 0 58 100000 1 1.5 -999.00 0.94 202205 202332 0.0057 0.0007
